"175","True","1992-11-28 04:00:29"
"176","False","2010-04-13 05:46:00"
"177","False","1996-01-01 09:06:57"
"178","True","2004-10-28 22:34:20"
"179","False","2008-03-29 14:53:57"
"180","False","2008-01-25 14:18:23"
"181","False","2022-05-06 11:58:56"
"182","True","1985-02-17 01:04:50"
"183","False","1990-08-03 18:33:18"
"184","False","1978-02-01 05:39:18"
"185","False","1972-10-28 19:14:52"
"186","True","2015-08-29 20:06:46"
"187","True","1998-10-30 07:08:59"
"188","False","1982-04-10 11:50:37"
"189","False","2014-12-06 07:39:13"
"190","True","2002-03-29 04:20:37"
"191","True","2018-09-08 15:19:56"
"192","False","2016-11-16 05:47:16"
"193","True","1984-06-08 19:10:48"
"194","True","1987-08-12 00:20:11"
"195","True","2018-06-05 00:56:51"
"196","False","1989-10-26 11:39:43"
"197","True","1977-06-15 05:41:25"
"198","True","1982-01-31 01:52:07"
"199","True","2012-07-16 22:39:32"
"200","False","2014-08-30 14:56:46"
"201","False","2002-09-16 13:09:01"
"202","False","2017-10-15 20:16:27"
"203","False","2007-12-22 14:34:34"
"204","False","1981-11-13 14:17:22"
"205","True","1970-07-09 12:18:47"
"206","True","1970-10-12 00:15:19"
"207","False","1999-07-08 04:26:37"
"208","False","1995-03-12 14:11:27"
"209","False","2017-01-04 18:14:13"
"210","False","2011-02-22 01:57:19"
"211","False","2008-09-19 21:46:48"
"212","False","1989-06-21 09:40:44"
"213","False","1996-07-31 23:17:58"
"214","True","2022-10-31 23:14:50"
"215","True","2008-01-20 16:37:34"
"216","True","1989-11-05 18:37:58"
"217","True","1979-04-29 09:15:36"
"218","False","1999-09-23 08:17:10"
"219","False","2019-04-26 00:13:35"
"220","False","1972-01-07 11:46:52"
"221","True","1975-03-26 00:46:14"
"222","False","2014-05-10 13:00:50"
"223","False","2011-01-11 11:52:40"
"224","False","1979-04-23 21:30:37"
"225","False","2004-10-01 08:02:38"
"226","True","2021-07-06 19:23:23"
"227","True","2017-10-23 18:08:44"
"228","False","2021-10-18 20:09:34"
"229","True","2009-02-13 16:12:46"
"230","False","1974-12-06 02:13:13"
"231","False","2011-04-13 05:23:27"
"232","True","2006-03-05 22:58:32"
"233","False","2011-12-02 17:12:31"
"234","False","2021-09-18 00:09:30"
"235","True","1998-09-06 20:01:10"
"236","True","2002-06-03 21:46:27"
"237","False","1982-03-12 13:38:59"
"238","True","2020-01-16 03:19:06"
"239","True","2011-06-03 00:48:48"
"240","False","1993-03-07 21:05:04"
"241","True","1986-05-07 15:08:38"
"242","False","1984-06-18 09:39:22"
"243","True","2013-04-16 05:19:08"
"244","False","2015-08-29 05:34:45"
"245","False","2019-06-06 05:23:20"
"246","True","2012-06-12 11:46:35"
"247","True","2007-05-14 21:55:07"
"248","False","1997-09-15 08:12:25"
"249","True","2020-04-26 02:28:51"
"250","False","2006-09-26 06:57:41"
"251","False","2011-10-13 15:44:15"
"252","True","1988-07-06 02:54:03"
"253","True","1991-02-16 07:29:11"
"254","True","2018-10-24 09:29:35"
"255","False","1986-09-06 01:24:30"
"256","False","2022-04-21 18:04:41"
"257","False","1973-02-12 02:21:37"
"258","False","1987-11-11 21:38:42"
"259","False","1972-12-30 23:34:48"
"260","False","2009-01-28 01:38:35"
"261","True","1986-10-25 11:34:17"
"262","False","1990-08-02 03:09:43"
"263","True","2018-07-25 04:52:39"
"264","False","1975-10-13 03:53:21"
"265","False","1991-04-14 14:07:09"
"266","False","2009-05-26 08:48:15"
"267","False","2017-04-04 12:04:01"
"268","True","1980-05-15 00:13:02"
"269","False","2007-11-03 00:24:13"
"270","False","2000-08-08 15:18:18"
"271","False","2000-07-16 11:13:18"
"272","False","1996-01-28 15:35:19"
"273","True","1997-07-22 03:29:59"
"274","False","2012-03-13 05:36:56"
"275","False","1996-02-25 10:05:32"
"276","False","1975-04-25 23:01:28"
"277","False","2013-12-08 03:28:59"
"278","False","2004-07-09 19:31:53"
"279","True","2018-09-11 15:18:00"
"280","False","1973-05-15 17:31:38"
"281","True","1994-05-05 14:42:03"
"282","False","1971-04-01 23:02:39"
"283","False","1972-02-19 00:13:47"
"284","True","1989-12-18 14:56:34"
"285","False","1981-06-16 01:13:35"
"286","False","2021-08-19 09:24:32"
"287","True","1998-11-27 11:06:21"
"288","True","2002-08-21 13:11:53"
"289","False","2020-10-11 06:37:35"
"290","True","1986-08-01 02:57:22"
"291","True","1983-08-23 16:43:01"
"292","True","1987-11-04 11:00:13"
"293","True","1976-04-30 02:31:37"
"294","False","2010-11-27 00:59:37"
"295","True","2019-08-29 10:25:51"
"296","False","1998-07-08 17:42:35"
"297","True","1978-12-31 19:36:25"
"298","True","2000-08-08 00:30:46"
"299","True","1972-03-05 08:51:16"
"300","False","1985-01-24 02:55:32"
"301","True","2013-11-24 07:47:30"
"302","True","1997-02-27 11:54:28"
"303","False","1996-12-10 11:33:27"
"304","False","2022-08-25 18:34:19"
"305","False","1978-07-11 04:33:18"
"306","False","1985-03-07 09:23:35"
"307","True","2003-10-01 12:57:19"
"308","False","1999-12-04 07:28:45"
"309","False","1973-03-04 16:52:09"
"310","True","1992-02-15 08:43:37"
"311","True","1981-05-02 17:53:55"
"312","False","2008-03-07 01:20:58"
"313","True","1992-10-03 15:35:53"
"314","True","1995-09-25 10:37:07"
"315","True","1984-12-25 09:05:06"
"316","True","2022-06-29 16:00:51"
"317","False","1985-05-19 18:53:20"
"318","True","1982-05-22 01:04:57"
"319","False","1995-06-18 00:24:37"
"320","False","1975-03-17 00:19:09"
"321","False","1982-02-10 22:52:01"
"322","True","2002-03-20 14:49:40"
"323","True","1998-08-30 09:17:36"
"324","False","1984-01-26 17:27:47"
"325","False","1978-01-09 22:39:14"
"326","True","1984-02-17 01:32:19"
"327","False","1998-05-10 04:50:21"
"328","True","2002-03-05 13:56:40"
"329","True","1973-06-16 23:52:36"
"330","False","1970-07-23 18:52:11"
"331","False","2012-04-17 15:51:41"
"332","False","2019-01-04 11:22:43"
"333","True","1986-05-18 17:50:26"
"334","False","2010-03-12 07:22:18"
"335","True","2017-08-22 11:13:52"
"336","True","1975-05-21 13:49:34"
"337","True","2015-11-03 15:05:26"
"338","False","2004-01-02 05:18:39"
"339","False","1992-01-02 13:15:47"
"340","True","1972-07-08 14:35:41"
"341","False","2004-11-19 15:54:43"
"342","True","1980-11-11 18:32:12"
"343","False","2013-12-14 14:50:43"
"344","True","2014-09-28 17:23:34"
"345","True","1991-12-03 10:57:54"
"346","True","2010-12-28 10:06:12"
"347","False","1997-06-09 00:31:55"
"348","True","1977-10-31 11:06:42"
"349","True","2004-03-17 05:47:08"
"350","True","2003-02-16 00:50:46"
"351","True","2003-09-05 01:01:56"
"352","False","2014-07-30 00:29:53"
"353","False","1984-10-16 18:50:30"
"354","True","1979-10-09 06:09:12"
"355","True","2005-06-17 16:52:47"
"356","False","1986-07-08 07:39:27"
"357","True","1977-02-01 11:31:23"
"358","True","2021-04-22 08:45:50"
"359","False","1989-12-11 09:55:05"
"360","False","1999-02-25 13:11:09"
"361","False","2005-05-29 01:12:50"
"362","True","2013-11-05 20:24:33"
"363","True","2011-02-25 09:54:00"
"364","True","1973-10-02 00:07:16"
"365","False","2014-07-26 16:09:43"
"366","False","1985-05-11 05:17:07"
"367","True","1971-10-01 16:21:09"
"368","False","1979-06-22 17:22:04"
"369","False","2002-08-08 05:28:29"
"370","False","2001-07-07 08:04:29"
"371","True","2016-04-13 20:02:51"
"372","False","1973-05-02 08:43:06"
"373","True","2011-06-09 13:53:42"
"374","False","2002-01-19 11:52:02"
"375","True","2012-01-20 20:39:50"
"376","False","1986-05-03 16:51:57"
"377","False","2019-01-07 20:05:08"
"378","True","2018-01-28 20:43:25"
"379","True","1984-11-13 23:30:11"
"380","False","2008-10-17 06:17:55"
"381","True","2016-01-26 08:58:04"
"382","False","2015-02-08 11:07:10"
"383","False","2019-06-11 05:41:58"
"384","False","1996-01-01 07:23:13"
"385","False","2022-07-27 01:39:38"
"386","False","1978-06-25 16:29:28"
"387","True","1983-03-03 21:08:53"
"388","False","1984-10-20 18:44:16"
"389","False","1975-09-17 15:20:52"
"390","True","2019-09-29 12:37:41"
"391","True","2007-12-25 09:11:50"
"392","True","2006-07-14 00:01:44"
"393","True","1995-10-15 14:17:34"
"394","False","2021-06-08 08:55:32"
"395","True","2001-04-11 08:46:12"
"396","False","2014-04-25 11:09:58"
"397","False","1979-04-08 08:01:17"
"398","True","1990-08-08 13:15:18"
"399","True","2009-12-14 06:10:49"
"400","False","1997-04-01 09:45:25"
"401","True","1973-11-26 14:34:21"
"402","True","1984-12-20 22:43:47"
"403","False","1986-10-06 19:15:46"
"404","False","2018-02-11 07:44:29"
"405","True","2011-02-22 10:46:33"
"406","False","2006-12-27 14:29:55"
"407","True","2015-06-11 05:50:25"
"408","False","1984-09-08 21:55:16"
"409","True","2021-10-12 13:23:45"
"410","True","2020-03-01 04:15:18"
"411","False","1993-07-15 01:58:00"
"412","True","1977-07-14 11:31:01"
"413","True","1984-04-29 09:58:43"
"414","False","2021-05-20 10:23:31"
"415","False","1980-02-16 06:05:02"
"416","True","1999-03-10 05:39:26"
"417","True","1978-06-24 05:19:57"
"418","False","2013-04-09 20:08:35"
"419","True","2011-06-16 11:41:24"
"420","True","2009-12-18 00:44:49"
"421","False","1983-06-14 04:36:22"
"422","True","2006-02-24 06:19:50"
"423","False","2019-07-11 15:24:46"
"424","True","2004-01-30 05:29:51"
"425","True","1996-06-29 00:59:02"
"426","False","1999-11-24 10:56:20"
"427","False","1978-04-11 15:49:50"
"428","True","1983-10-07 00:51:26"
"429","False","2017-10-25 23:05:04"
"430","False","2009-09-29 02:47:38"
"431","True","2009-03-20 03:11:23"
"432","True","1990-12-28 20:42:27"
"433","True","1989-08-30 18:44:34"
"434","False","1999-05-04 00:55:23"
"435","False","2007-02-25 00:29:00"
"436","True","2005-04-10 09:26:06"
"437","True","1982-10-30 23:02:44"
"438","True","1985-08-29 11:03:53"
"439","False","2009-12-12 16:42:57"
"440","False","2008-08-10 07:32:45"
"441","False","1978-10-02 22:57:32"
"442","True","1988-11-30 21:15:04"
"443","True","2017-05-21 03:55:58"
"444","True","1984-06-28 21:50:04"
"445","True","1981-07-25 17:26:20"
"446","False","1977-09-28 03:50:11"
"447","False","2000-02-04 23:04:24"
"448","True","2002-09-28 18:48:55"
"449","False","2011-09-28 21:24:01"
"450","False","2005-03-13 05:13:21"
"451","True","2017-05-26 11:59:51"
"452","False","1982-10-09 03:12:37"
"453","False","1973-06-08 22:33:26"
"454","True","1972-05-15 08:50:59"
"455","False","1993-01-06 16:33:21"
"456","True","1999-12-30 22:50:08"
"457","True","1997-07-21 06:02:48"
"458","False","1987-04-07 08:52:06"
"459","True","2006-01-13 03:42:06"
"460","True","2020-07-08 18:32:21"
"461","True","2003-07-22 01:32:48"
"462","True","2015-08-28 19:10:27"
"463","True","1994-03-20 18:08:40"
"464","False","1973-11-24 15:29:57"
"465","False","1997-05-06 06:45:19"
"466","True","2019-05-26 10:21:35"
"467","False","1979-08-14 03:55:29"
"468","True","1974-04-17 13:00:07"
"469","True","1994-10-04 15:49:46"
"470","True","2019-09-26 17:15:22"
"471","True","1976-08-20 16:03:48"
"472","True","1980-10-28 06:48:51"
"473","True","1971-02-28 16:03:18"
"474","True","1977-10-17 13:05:18"
"475","False","1974-11-09 19:44:23"
"476","False","1988-04-05 20:45:31"
"477","False","2007-04-01 01:30:47"
"478","False","2021-02-03 06:49:33"
"479","True","1978-10-02 03:05:32"
"480","False","2012-08-26 07:26:14"
"481","False","1983-06-08 07:43:40"
"482","False","2016-05-12 13:26:38"
"483","True","1989-02-21 18:51:35"
"484","True","2012-05-09 08:50:08"
"485","True","2021-05-16 08:54:08"
"486","False","1987-10-30 16:35:37"
"487","True","1972-07-31 04:24:09"
"488","False","2021-10-18 14:07:50"
"489","True","2022-11-02 00:54:42"
"490","True","1975-02-02 16:17:06"
"491","True","1995-09-24 19:01:54"
"492","True","1985-09-14 10:15:50"
"493","False","2021-06-22 19:25:48"
"494","True","1970-01-27 23:33:34"
"495","False","2005-09-23 18:24:45"
"496","True","1973-11-02 01:10:02"
"497","False","2005-12-07 21:03:42"
"498","True","2016-12-19 20:56:01"
"499","True","1983-02-15 02:11:42"
"500","True","1970-01-30 01:10:45"
"501","False","1975-06-30 10:34:18"
"502","True","1975-04-12 14:58:32"
"503","True","1998-10-09 19:58:55"
"504","True","2003-03-20 21:10:50"
"505","False","1984-09-03 05:34:46"
"506","False","2015-07-09 04:29:02"
"507","True","1995-10-25 06:00:18"
"508","True","2013-11-26 03:54:51"
"509","False","1985-02-17 15:59:57"
"510","True","2017-03-24 00:39:53"
"511","False","2011-04-02 09:53:42"
"512","False","1972-01-26 16:35:10"
"513","False","2014-11-20 22:50:31"
"514","False","1999-10-28 02:15:25"
"515","False","1970-11-13 01:16:44"
"516","True","2010-04-26 20:29:33"
"517","False","1985-02-22 19:31:39"
"518","True","1979-08-22 12:08:37"
"519","True","1987-09-25 18:43:27"
"520","False","2016-05-09 05:54:07"
"521","False","2019-08-29 08:46:35"
"522","True","2009-05-03 18:09:49"
"523","False","1994-07-08 05:13:36"
"524","False","1999-06-17 18:33:07"
"525","False","2017-01-24 03:42:42"
"526","True","2021-05-08 06:10:45"
"527","True","1997-06-02 06:03:23"
"528","True","1988-02-22 05:32:48"
"529","False","2014-08-23 04:51:53"
"530","True","2015-02-16 20:02:45"
"531","False","1991-05-11 15:55:40"
"532","False","2006-05-21 23:06:26"
"533","False","1986-06-25 05:29:37"
"534","False","2000-04-01 00:52:35"
"535","False","1985-10-08 12:01:28"
"536","True","2004-02-09 08:40:13"
"537","False","1982-11-19 01:51:17"
"538","True","1992-07-27 16:16:42"
"539","True","2009-09-19 06:39:44"
"540","False","1992-11-03 04:21:44"
"541","True","1991-05-12 14:09:16"
"542","True","1979-07-17 07:50:15"
"543","False","1992-01-26 03:29:27"
"544","False","2011-12-21 04:18:42"
"545","False","2005-11-20 03:59:43"
"546","False","2004-05-05 13:58:36"
"547","False","1982-08-30 21:10:01"
"548","True","1992-03-20 01:03:34"
"549","False","2000-08-05 22:09:01"
"550","True","2000-09-10 06:23:47"
"551","False","1987-10-13 14:42:37"
"552","False","1996-02-29 12:41:35"
"553","True","1978-09-20 01:26:02"
"554","False","1978-03-29 03:57:48"
"555","False","2008-12-24 05:37:28"
"556","False","1977-06-30 01:33:52"
"557","False","2010-12-26 11:56:18"
"558","True","1988-10-14 12:02:11"
"559","False","2009-02-10 07:11:53"
"560","False","1983-12-15 21:06:41"
"561","False","2018-02-18 20:59:35"
"562","True","1984-05-29 06:39:34"
"563","False","1974-03-25 14:02:22"
"564","False","1987-12-07 22:56:46"
"565","False","2010-12-14 11:44:22"
"566","True","1973-06-09 03:58:41"
"567","True","2019-08-28 18:40:34"
"568","False","1982-11-24 22:13:44"
"569","True","2017-03-12 01:33:00"
"570","False","1988-02-06 12:30:33"
"571","False","2007-05-04 05:52:25"
"572","False","2007-03-15 15:38:23"
"573","False","2002-10-28 14:53:48"
"574","False","1978-03-21 19:49:16"
"575","True","1974-06-06 12:11:04"
"576","True","2013-10-20 16:05:17"
"577","True","2016-11-27 11:38:42"
"578","False","2001-12-07 01:19:04"
"579","True","2020-09-10 07:50:20"
"580","True","1978-08-04 00:51:52"
"581","True","2004-12-11 13:49:05"
"582","True","1995-06-06 19:26:32"
"583","True","2016-01-09 05:47:36"
"584","False","2011-05-13 16:13:46"
"585","False","2020-07-01 03:20:13"
"586","False","2015-09-25 13:29:01"
"587","False","2006-08-27 21:41:12"
"588","True","1977-04-01 01:10:40"
"589","True","2019-08-14 15:42:24"
"590","False","1977-01-01 03:55:24"
"591","False","1991-10-05 15:57:16"
"592","True","2017-08-18 13:22:58"
"593","True","1996-07-02 21:44:29"
"594","False","2010-02-13 15:05:44"
"595","True","1999-06-17 02:28:54"
"596","False","2014-06-27 03:53:16"
"597","False","2013-07-17 10:25:13"
"598","True","2011-08-05 06:50:04"
"599","True","2020-06-23 19:07:31"
"600","False","2010-05-29 06:49:09"
"601","False","1980-01-14 23:23:28"
"602","False","2011-03-10 23:59:56"
"603","True","1996-05-04 06:27:56"
"604","False","2009-06-01 01:53:31"
"605","True","1994-07-21 23:59:24"
"606","True","1974-09-25 01:46:35"
"607","False","2017-02-05 19:59:59"
"608","False","1987-08-13 21:33:47"
"609","True","2006-11-17 18:52:16"
"610","False","1990-12-03 01:33:16"
"611","True","1997-10-01 05:38:15"
"612","False","2021-12-14 11:25:10"
"613","False","1971-10-05 14:55:26"
"614","True","2013-11-18 05:09:24"
"615","True","1984-08-01 00:15:49"
"616","True","1982-01-04 18:31:14"
"617","True","1979-06-16 16:12:57"
"618","True","2000-01-09 03:54:16"
"619","False","2018-11-15 15:54:45"
"620","True","1988-06-20 02:38:19"
"621","False","1997-10-09 12:33:47"
"622","True","2015-04-09 08:00:20"
"623","True","1996-09-12 01:47:10"
"624","False","1996-03-11 20:00:07"
"625","True","1989-08-09 05:24:50"
"626","False","2000-01-29 15:57:54"
"627","True","1994-12-06 05:54:53"
"628","True","2016-08-30 20:50:52"
"629","False","1976-10-31 20:51:32"
"630","False","1970-04-26 22:17:18"
"631","True","1984-02-08 12:48:20"
"632","True","1980-01-25 09:41:01"
"633","False","1988-07-14 02:20:36"
"634","True","1984-07-29 13:42:28"
"635","True","1971-06-10 12:55:04"
"636","False","2008-12-28 09:37:23"
"637","True","1987-10-22 12:05:24"
"638","False","2003-07-22 03:03:49"
"639","True","1981-05-23 12:25:07"
"640","True","2019-07-22 05:59:58"
"641","False","1993-09-09 21:07:58"
"642","True","1997-11-09 20:11:33"
"643","True","2001-02-10 10:45:17"
"644","False","1992-06-12 12:15:04"
"645","True","1983-06-16 13:24:34"
"646","False","1983-10-29 03:20:19"
"647","True","2001-02-14 09:07:52"
"648","False","1996-03-22 01:52:42"
"649","True","1994-09-05 20:09:10"
"650","True","1979-08-06 03:06:04"
"651","True","2007-10-22 13:14:56"
"652","True","1996-10-07 12:28:52"
"653","False","2003-07-30 16:18:06"
"654","True","1970-12-10 16:59:01"
"655","True","2007-07-01 15:49:04"
"656","True","2000-03-17 16:07:15"
"657","False","2002-09-25 21:24:42"
"658","False","1979-03-01 02:22:53"
"659","True","2011-05-26 12:04:32"
"660","True","2012-05-29 04:19:13"
"661","True","2022-11-09 08:50:36"
"662","False","2005-05-05 10:58:46"
"663","True","2017-07-05 13:34:12"
"664","False","1982-03-16 05:10:14"
"665","True","2008-07-13 15:20:09"
"666","False","1977-02-14 23:12:13"
"667","True","2007-11-29 12:04:09"
"668","False","1992-05-25 08:24:30"
"669","True","2003-12-04 10:00:03"
"670","False","2002-12-13 11:11:14"
"671","False","1987-06-20 21:05:48"
"672","False","2014-05-13 19:16:18"
"673","True","2000-10-15 22:06:55"
"674","True","1976-09-30 21:56:50"
"675","True","1972-11-16 07:22:43"
"676","True","1986-08-26 01:01:51"
"677","True","1994-01-22 04:19:52"
"678","True","2019-02-01 19:44:05"
"679","True","2010-09-27 00:08:05"
"680","False","2016-06-01 00:11:24"
"681","False","1977-09-12 03:41:11"
"682","True","2016-10-30 18:56:48"
"683","True","2020-03-18 07:13:23"
"684","False","1990-01-12 06:34:09"
"685","False","2019-09-17 01:41:56"
"686","True","1985-01-09 08:25:43"
"687","True","1971-04-07 01:36:19"
"688","False","1999-12-09 11:52:21"
"689","False","1991-01-17 08:07:15"
"690","True","1977-05-27 00:35:30"
"691","True","1996-11-26 07:41:05"
"692","False","1990-04-04 09:00:31"
"693","False","2010-03-05 21:19:45"
"694","True","1994-09-27 01:27:49"
"695","False","1996-04-08 23:00:39"
"696","False","1973-09-02 21:55:10"
"697","True","2004-09-09 06:09:20"
"698","True","1975-08-26 17:21:12"
"699","False","1994-06-13 04:52:35"
"700","True","2003-08-23 15:48:51"
"701","True","1975-08-04 22:00:18"
"702","False","1990-12-09 16:13:53"
"703","False","2000-12-05 08:16:06"
"704","True","2006-04-08 02:53:08"
"705","True","1992-09-06 10:16:56"
"706","True","2020-06-03 11:09:02"
"707","True","2015-06-25 04:31:52"
"708","False","2017-10-21 11:06:43"
"709","True","1970-10-02 21:45:08"
"710","False","1970-11-23 11:29:01"
"711","False","2021-06-15 15:28:36"
"712","False","1995-01-18 11:51:05"
"713","True","1977-05-29 17:59:47"
"714","False","1970-02-14 03:40:43"
"715","False","2012-10-04 17:21:43"
"716","True","1974-08-03 10:28:00"
"717","False","2015-02-10 11:23:24"
"718","True","1998-10-04 23:57:39"
"719","True","1983-07-31 03:17:55"
"720","False","1991-04-04 14:10:14"
"721","False","1988-03-19 01:24:54"
"722","True","1988-08-31 06:57:42"
"723","True","2000-04-16 15:19:34"
"724","False","2001-01-15 23:59:32"
"725","True","1977-04-08 08:08:04"
"726","False","1974-12-31 17:16:18"
"727","True","1985-01-03 15:08:37"
"728","False","2020-07-01 21:53:20"
"729","True","1985-06-16 15:33:56"
"730","False","2022-09-01 09:33:47"
"731","False","2022-09-12 07:03:10"
"732","False","1990-03-23 18:34:07"
"733","False","2019-06-14 10:20:11"
"734","True","2006-05-25 21:14:29"
"735","True","2012-12-17 21:56:40"
